epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1626.38,0.71006,0.45851,0.98361,0.94556,0.78015,0.88377,0.67333,0.74668,0.43003,0.97994,0.000325526,0.000325526,0.000325526
80,1646.64,0.69564,0.44785,0.97057,0.90602,0.79938,0.88201,0.66098,0.7764,0.43622,0.99301,0.000311379,0.000311379,0.000311379
81,1667.35,0.69838,0.44277,0.97837,0.95289,0.7718,0.88075,0.67112,0.75943,0.43519,0.99338,0.000297232,0.000297232,0.000297232
82,1687.97,0.69829,0.43863,0.97423,0.927,0.78549,0.87926,0.66643,0.7488,0.42407,0.98103,0.000283085,0.000283085,0.000283085
83,1708.57,0.69016,0.44225,0.97326,0.93652,0.79354,0.89037,0.66771,0.75547,0.42258,0.98202,0.000268938,0.000268938,0.000268938
84,1729.28,0.68694,0.43734,0.97235,0.94306,0.79467,0.89134,0.67404,0.75725,0.42848,0.9857,0.000254791,0.000254791,0.000254791
85,1749.69,0.68268,0.43663,0.97281,0.9408,0.8021,0.88849,0.67487,0.75607,0.4214,0.99055,0.000240644,0.000240644,0.000240644
86,1770.15,0.68039,0.43179,0.96732,0.94358,0.80561,0.88878,0.67745,0.76085,0.42445,0.98457,0.000226497,0.000226497,0.000226497
87,1790.63,0.67225,0.43302,0.96514,0.94926,0.78607,0.89484,0.67202,0.75794,0.4217,0.97992,0.000212349,0.000212349,0.000212349
88,1810.97,0.68247,0.43969,0.96799,0.91353,0.82196,0.89427,0.68194,0.74592,0.41509,0.97961,0.000198202,0.000198202,0.000198202
89,1831.72,0.67264,0.43126,0.96583,0.95396,0.78442,0.89348,0.67867,0.74779,0.41903,0.97691,0.000184055,0.000184055,0.000184055
90,1852.6,0.66431,0.42219,0.96305,0.91693,0.81188,0.88957,0.66911,0.74877,0.41612,0.97712,0.000169908,0.000169908,0.000169908
91,1891.46,0.5862,0.33049,0.91976,0.936,0.78592,0.88361,0.66395,0.75337,0.42451,0.98351,0.000155761,0.000155761,0.000155761
92,1911.74,0.58322,0.32906,0.91765,0.94164,0.80031,0.88364,0.66634,0.75955,0.41995,0.99206,0.000141614,0.000141614,0.000141614
93,1931.78,0.57631,0.32461,0.91429,0.92338,0.80673,0.88474,0.6697,0.74683,0.41692,0.98275,0.000127467,0.000127467,0.000127467
94,1951.99,0.5763,0.32187,0.91451,0.9351,0.79415,0.88493,0.67237,0.75069,0.42157,0.98112,0.00011332,0.00011332,0.00011332
95,1972.32,0.57178,0.31887,0.91355,0.94505,0.78341,0.88579,0.67018,0.75273,0.42403,0.9853,9.91726e-05,9.91726e-05,9.91726e-05
96,1992.8,0.56814,0.31183,0.90888,0.9601,0.78189,0.88535,0.67273,0.7551,0.42493,0.98958,8.50255e-05,8.50255e-05,8.50255e-05
97,2012.78,0.55798,0.31635,0.91272,0.94556,0.79303,0.88878,0.67769,0.74775,0.42094,0.98696,7.08784e-05,7.08784e-05,7.08784e-05
98,2033.13,0.56287,0.31024,0.9059,0.91029,0.81162,0.88493,0.67367,0.74484,0.42115,0.98582,5.67313e-05,5.67313e-05,5.67313e-05
99,2053.59,0.55989,0.313,0.90827,0.94239,0.79326,0.88896,0.6749,0.74689,0.42186,0.98752,4.25842e-05,4.25842e-05,4.25842e-05
100,2073.84,0.55034,0.30382,0.90248,0.94457,0.79461,0.88669,0.67175,0.74816,0.42104,0.98678,2.84371e-05,2.84371e-05,2.84371e-05
