epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,3450.37,0.5385,0.38007,0.90436,0.948,0.90651,0.96052,0.82249,0.52844,0.34169,0.86191,0.000118035,0.000118035,0.000118035
141,3495.14,0.4424,0.27587,0.85101,0.94272,0.91101,0.95838,0.82323,0.52483,0.33949,0.86132,0.000108604,0.000108604,0.000108604
142,3520.06,0.441,0.27305,0.85185,0.94046,0.91364,0.95992,0.82157,0.52513,0.33538,0.8618,9.91726e-05,9.91726e-05,9.91726e-05
143,3545.29,0.43486,0.27342,0.85057,0.94359,0.91039,0.96129,0.82305,0.52413,0.33494,0.86092,8.97412e-05,8.97412e-05,8.97412e-05
144,3570.48,0.42553,0.26678,0.84878,0.94488,0.90751,0.96101,0.82607,0.52164,0.33044,0.86001,8.03098e-05,8.03098e-05,8.03098e-05
145,3595.44,0.42538,0.26695,0.84645,0.95253,0.90275,0.96128,0.82577,0.52167,0.32901,0.86001,7.08784e-05,7.08784e-05,7.08784e-05
146,3620.3,0.41914,0.26304,0.84394,0.95637,0.90133,0.96133,0.82541,0.52061,0.33047,0.85967,6.1447e-05,6.1447e-05,6.1447e-05
147,3645.86,0.42132,0.26729,0.84548,0.95292,0.90025,0.95998,0.82292,0.52106,0.33108,0.86062,5.20156e-05,5.20156e-05,5.20156e-05
148,3670.84,0.42115,0.2647,0.8432,0.95261,0.90115,0.95998,0.822,0.523,0.3315,0.8612,4.25842e-05,4.25842e-05,4.25842e-05
149,3695.55,0.42264,0.26499,0.84688,0.95481,0.90085,0.96013,0.82345,0.52121,0.33129,0.86064,3.31528e-05,3.31528e-05,3.31528e-05
150,3719.77,0.41671,0.25993,0.84358,0.95856,0.89482,0.96016,0.82348,0.51954,0.33058,0.86026,2.37214e-05,2.37214e-05,2.37214e-05
