epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,3048.55,0.5136,0.35748,0.89858,0.96074,0.88764,0.95375,0.81964,0.50643,0.3328,0.86136,0.000174624,0.000174624,0.000174624
135,3071.06,0.52866,0.36269,0.9069,0.96227,0.89626,0.95712,0.82474,0.50559,0.33025,0.86249,0.000165192,0.000165192,0.000165192
136,3093.36,0.5174,0.36069,0.89995,0.95974,0.89691,0.95676,0.82506,0.50651,0.32941,0.86299,0.000155761,0.000155761,0.000155761
137,3115.89,0.52096,0.36463,0.90596,0.96405,0.89359,0.95714,0.82567,0.50087,0.33031,0.8628,0.00014633,0.00014633,0.00014633
138,3138.76,0.52065,0.35936,0.90271,0.96057,0.89182,0.95557,0.82712,0.50162,0.33325,0.86202,0.000136898,0.000136898,0.000136898
139,3160.88,0.51526,0.35778,0.89906,0.96133,0.88863,0.95425,0.82607,0.50113,0.33135,0.86167,0.000127467,0.000127467,0.000127467
140,3183.32,0.51222,0.35608,0.89833,0.94745,0.90163,0.95209,0.82523,0.49937,0.32791,0.86172,0.000118035,0.000118035,0.000118035
141,3227.68,0.41789,0.25736,0.84471,0.95574,0.89939,0.95424,0.8247,0.50067,0.32497,0.86363,0.000108604,0.000108604,0.000108604
142,3250.02,0.41562,0.25582,0.84615,0.96092,0.89241,0.9538,0.82409,0.5045,0.32555,0.86527,9.91726e-05,9.91726e-05,9.91726e-05
143,3272.66,0.41472,0.25523,0.84544,0.9669,0.89222,0.95298,0.82415,0.50018,0.32503,0.86396,8.97412e-05,8.97412e-05,8.97412e-05
144,3295.12,0.40415,0.24631,0.84532,0.95753,0.89957,0.95301,0.82527,0.499,0.32632,0.86343,8.03098e-05,8.03098e-05,8.03098e-05
145,3318.44,0.4029,0.25014,0.84213,0.96373,0.89169,0.95369,0.82734,0.49739,0.32538,0.86146,7.08784e-05,7.08784e-05,7.08784e-05
146,3341.58,0.39628,0.24652,0.83841,0.96472,0.89316,0.95455,0.82881,0.49501,0.32538,0.85998,6.1447e-05,6.1447e-05,6.1447e-05
147,3365.14,0.40073,0.24803,0.83997,0.95885,0.89826,0.95523,0.82878,0.49698,0.32373,0.86,5.20156e-05,5.20156e-05,5.20156e-05
148,3388.76,0.39933,0.24721,0.83839,0.96932,0.89153,0.95638,0.83035,0.49765,0.32291,0.86101,4.25842e-05,4.25842e-05,4.25842e-05
149,3412.35,0.3986,0.24544,0.84149,0.96857,0.89077,0.95549,0.82861,0.49757,0.32251,0.86123,3.31528e-05,3.31528e-05,3.31528e-05
150,3435.91,0.39385,0.24199,0.83758,0.96967,0.88915,0.95566,0.82982,0.49723,0.32269,0.86113,2.37214e-05,2.37214e-05,2.37214e-05
